2010-12-27 01:06:04 Notice: Notice (8): Undefined variable: path in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/cake/libs/view/helper.php, line 266]
2010-12-27 01:27:09 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:27:09 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:27:09 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:29:35 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 15]
2010-12-27 01:30:12 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:30:12 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:30:12 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 21]
2010-12-27 01:30:13 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:30:13 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:30:13 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 21]
2010-12-27 01:31:59 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:31:59 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:31:59 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/controllers/soon_controller.php, line 21]
2010-12-27 01:32:10 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:32:10 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:32:33 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:32:33 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:32:33 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:32:45 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 01:32:45 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 01:33:27 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:33:28 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:33:29 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:34:51 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:51:10 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 01:51:20 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 6]
2010-12-27 02:00:55 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 42]
2010-12-27 02:00:55 Notice: Notice (8): Undefined variable: type in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 45]
2010-12-27 02:05:27 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 02:06:18 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 02:06:48 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 02:07:25 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 02:07:26 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 02:08:08 Notice: Notice (8): Undefined index: compression in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/helpers/combinator.php, line 129]
2010-12-27 02:08:08 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 12:43:46 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 12:50:19 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 12:53:51 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
2010-12-27 12:55:33 Notice: Notice (8): Undefined variable: combinator in [/Users/Jonathan/workspace/jonathansilva.maranata/public_html/app/views/layouts/default.ctp, line 3]
